CustomerID,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,churn_probability,predicted_churn
2517,FALSE,127,TRUE,TRUE,3.29,2,129.7,115,68.9,8.04,12.2,0.005,0
2518,FALSE,151,FALSE,FALSE,0.26,0,198.7,70,54.6,10.48,12.4,0.28,0
2519,FALSE,53,TRUE,FALSE,0,2,145.1,116,45,11.69,7.9,0.005,0
2520,FALSE,15,TRUE,FALSE,0,2,135.2,101,36,7.63,8.4,0.01,0
2521,FALSE,123,TRUE,TRUE,2.11,1,124.7,105,64.1,12.52,7.8,0,0
2522,FALSE,137,TRUE,FALSE,0,1,215.9,76,50,7.27,12.1,0,0
2523,FALSE,106,TRUE,FALSE,0,2,119.2,142,40,11.42,8.4,0.035,0
2524,FALSE,88,TRUE,FALSE,0.26,3,144.3,116,40.6,7.82,7.8,0,0
2525,FALSE,106,TRUE,FALSE,0,1,235.2,121,59,11.03,11.8,0.02,0
2526,FALSE,95,TRUE,FALSE,0.13,0,174,57,55.3,14.06,9.7,0.045,0
2527,TRUE,57,FALSE,FALSE,0,0,115,65,30,6.12,6.4,0.68,1
2528,FALSE,184,TRUE,FALSE,0.21,2,151.7,93,43.1,8.93,13.1,0.01,0
2529,FALSE,109,TRUE,FALSE,0.37,3,153.1,102,49.7,11.71,9.9,0.005,0
2530,FALSE,127,TRUE,FALSE,0.27,2,218.6,93,52.7,7.5,9.2,0,0
2531,FALSE,82,TRUE,FALSE,0.38,2,265.2,122,64.8,8.94,10.7,0.195,0
2532,FALSE,180,TRUE,FALSE,0.4,1,143.3,134,44,9.03,10.1,0.025,0
2533,FALSE,174,TRUE,FALSE,0.21,2,190.3,98,56.1,12.64,7.2,0.01,0
2534,TRUE,92,TRUE,FALSE,0,2,184.7,60,54,13.1,12.3,0.61,1
2535,FALSE,81,TRUE,FALSE,0,1,115.3,99,39,11.24,18,0.01,0
2536,TRUE,125,TRUE,FALSE,0.32,2,113,108,37.2,8.46,9.2,0.61,1
2537,TRUE,119,TRUE,FALSE,0,0,294.2,100,70,11.63,9,0.99,1
2538,FALSE,122,TRUE,FALSE,0,3,215.6,86,51,8.39,6.4,0,0
2539,FALSE,34,TRUE,FALSE,0,1,128.8,80,40,10.44,14,0.01,0
2540,TRUE,138,FALSE,TRUE,2.89,3,211.2,117,91.9,15.63,10.7,0.295,0
2541,FALSE,90,TRUE,TRUE,3.48,1,71.2,82,62.8,9.08,12.9,0.015,0
2542,FALSE,73,TRUE,FALSE,0.22,2,94.9,121,40.2,12.66,14.2,0.025,0
2543,TRUE,19,TRUE,FALSE,0,1,259.4,116,68,13.49,9.5,0.925,1
2544,FALSE,120,TRUE,TRUE,1.86,1,215.8,123,79.6,14.26,6.9,0.005,0
2545,FALSE,160,TRUE,FALSE,0,3,97.5,113,40,13.41,13.2,0.03,0
2546,FALSE,141,TRUE,FALSE,0,0,146.5,121,40,8.5,8.2,0.015,0
2547,FALSE,90,TRUE,FALSE,0.32,2,157.9,72,50.2,11.7,12.2,0.005,0
2548,FALSE,72,TRUE,FALSE,0.31,2,139.9,117,46.1,11.18,12.7,0.005,0
2549,FALSE,117,TRUE,TRUE,3.21,1,153.2,112,81.1,13.17,11.9,0,0
2550,FALSE,79,FALSE,FALSE,0.31,2,103.5,134,48.1,15.97,8.4,0.06,0
2551,FALSE,87,TRUE,FALSE,0.43,1,185.8,119,52.3,9.62,6.6,0.005,0
2552,FALSE,102,TRUE,FALSE,0,1,129.5,56,53,17.71,10.9,0.435,0
2553,FALSE,49,TRUE,FALSE,0.15,1,236.6,91,60.5,11.05,8.9,0.065,0
2554,FALSE,67,TRUE,FALSE,0.34,6,260.4,107,65.4,10.41,10,0.335,0
2555,FALSE,107,TRUE,FALSE,0,2,167.3,100,43,8.2,6.7,0,0
2556,FALSE,190,TRUE,FALSE,0.17,2,182.2,101,51.7,10.62,9.3,0.01,0
2557,FALSE,118,TRUE,FALSE,0,2,113,80,32,7.51,10.8,0.015,0
2558,FALSE,120,TRUE,FALSE,0.21,0,185.7,133,54.1,11.76,16.9,0,0
2559,FALSE,94,TRUE,FALSE,0,0,136.2,114,38,8.26,9.6,0.005,0
2560,FALSE,115,TRUE,TRUE,3.11,1,222.6,81,86.1,9.52,11.5,0.04,0
2561,FALSE,61,TRUE,FALSE,0,1,197.3,67,57,13.23,9,0.005,0
2562,FALSE,143,TRUE,TRUE,2.08,1,141.4,130,60.8,9.32,7.7,0.08,0
2563,FALSE,110,TRUE,FALSE,0.33,1,208,69,47.3,4.76,8,0.005,0
2564,FALSE,104,TRUE,FALSE,0.24,1,118.5,92,38.4,8.89,12.1,0.005,0
2565,FALSE,16,TRUE,FALSE,0,1,153.2,65,46,11.49,10.7,0.005,0
2566,FALSE,183,TRUE,FALSE,0,0,108.3,87,35,9.18,13.5,0.065,0
2567,FALSE,147,TRUE,FALSE,0.25,2,168.6,92,47.5,9.39,14.4,0.005,0
2568,TRUE,58,TRUE,FALSE,0,2,247.2,116,68,15.19,9.3,0.95,1
2569,FALSE,102,FALSE,FALSE,0,3,224.2,81,59,12.17,12,0.09,0
2570,FALSE,123,TRUE,FALSE,0,3,166.9,98,48,11.09,12.8,0.005,0
2571,FALSE,64,TRUE,TRUE,2.3,1,118.4,100,56,7.21,8.5,0.005,0
2572,FALSE,103,TRUE,FALSE,0,2,190.9,62,52,11.33,7.8,0.015,0
2573,TRUE,152,TRUE,FALSE,0,1,317.8,60,68,7.65,10.4,0.895,1
2574,TRUE,124,TRUE,FALSE,0,1,312,112,69,9,12.8,0.985,1
2575,FALSE,97,TRUE,FALSE,0,1,146,121,43,10.15,13.3,0.035,0
2576,TRUE,131,TRUE,FALSE,0,1,131.6,95,38,8.97,15.5,0.605,1
2577,FALSE,57,TRUE,TRUE,3,2,193.4,105,83,11.58,11.1,0,0
2578,FALSE,157,TRUE,FALSE,0,2,185.1,92,50,10.65,8.5,0,0
2579,FALSE,194,TRUE,FALSE,0,0,193.3,106,48,8.45,11.8,0.005,0
2580,FALSE,66,TRUE,FALSE,0,1,146.4,107,42,9.83,7.8,0,0
2581,FALSE,155,TRUE,FALSE,0,0,71.2,90,38,15.22,8.6,0.015,0
2582,TRUE,123,TRUE,FALSE,0,4,123.2,104,38,9.5,12.9,0.99,1
2583,FALSE,116,TRUE,FALSE,0.35,2,205,90,50.5,7.05,7.5,0.01,0
2584,FALSE,63,TRUE,FALSE,0,1,128.7,78,43,12.04,12.8,0.03,0
2585,FALSE,64,TRUE,FALSE,0,3,216.9,78,55,10.55,11.4,0.015,0
2586,FALSE,96,TRUE,FALSE,0,3,150,122,45,10.93,9.8,0.015,0
2587,FALSE,53,TRUE,FALSE,0,1,164.1,106,46,10.3,11.4,0.005,0
2588,FALSE,105,TRUE,FALSE,0.17,3,212,113,57.7,11.33,8.9,0.01,0
2589,FALSE,53,TRUE,TRUE,3.24,2,167.3,99,77.4,9.74,12,0.01,0
2590,FALSE,101,TRUE,FALSE,0,1,154.4,130,45,10.86,13.9,0.035,0
2591,FALSE,129,TRUE,TRUE,2.51,3,177.3,95,74.1,10.59,9.3,0.01,0
2592,TRUE,122,TRUE,FALSE,0,1,231.2,141,63,13.39,8.8,0.85,1
2593,FALSE,163,TRUE,FALSE,0,5,202.9,100,50,8.93,12.8,0.03,0
2594,FALSE,93,TRUE,FALSE,0,0,149.6,120,43,10.04,14.3,0,0
2595,TRUE,115,FALSE,FALSE,0,1,345.3,81,76,10.17,11.8,0.925,1
2596,TRUE,25,TRUE,FALSE,0,1,264.9,80,69,14.06,8.4,0.96,1
2597,FALSE,73,TRUE,FALSE,0,1,122,92,33,6.92,5.8,0.005,0
2598,FALSE,120,TRUE,FALSE,0,2,177.2,88,54,13.52,14,0.03,0
2599,FALSE,196,TRUE,FALSE,0.36,1,133.1,80,44.6,10.33,10.3,0.015,0
2600,TRUE,97,TRUE,FALSE,0,0,225.1,90,63,13.98,8.8,0.64,1
2601,FALSE,148,TRUE,FALSE,0,1,208.4,120,51,8.72,11.2,0.04,0
2602,FALSE,85,TRUE,TRUE,3.11,1,173.1,107,82.1,12.36,11.5,0.05,0
2603,TRUE,86,FALSE,FALSE,0,2,162.4,131,42,8.35,11.4,0.69,1
2604,FALSE,78,TRUE,TRUE,1.73,2,281.2,93,80.3,8.91,6.4,0.1,0
2605,FALSE,106,TRUE,FALSE,0,3,208.3,89,50,8.47,15.9,0.005,0
2606,FALSE,147,TRUE,TRUE,3.81,2,243.4,126,103.1,13.69,14.1,0.05,0
2607,TRUE,145,TRUE,FALSE,0,1,224.2,89,65,15.75,16.1,0.735,1
2608,FALSE,91,TRUE,FALSE,0,3,189.3,100,53,11.97,9.9,0,0
2609,FALSE,81,TRUE,TRUE,1.81,4,168.3,124,70.1,13.55,6.7,0.065,0
2610,FALSE,116,TRUE,TRUE,2.89,1,232.9,90,81.9,7.61,10.7,0.005,0
2611,FALSE,69,TRUE,TRUE,1.59,1,155,98,54.9,7.12,5.9,0,0
2612,FALSE,135,TRUE,FALSE,0,0,154.4,130,44,10.19,11.8,0.055,0
2613,FALSE,73,TRUE,FALSE,0,2,234.7,102,57,9.79,8.4,0.005,0
2614,FALSE,48,TRUE,FALSE,0,1,240,88,53,7.05,7.1,0.02,0
2615,TRUE,125,FALSE,FALSE,0.3,0,298.4,78,77,13.53,12.2,0.775,1
2616,FALSE,100,TRUE,FALSE,0,1,166,102,49,11.81,10.9,0.01,0
2617,FALSE,165,TRUE,TRUE,4.32,0,111.6,140,81.2,10.67,16,0.005,0
2618,FALSE,64,TRUE,FALSE,0,2,174.5,98,45,9.01,10.7,0.005,0
2619,FALSE,116,FALSE,TRUE,1.86,1,175.5,137,66.6,10.53,6.9,0.09,0
2620,TRUE,147,FALSE,TRUE,3,3,157.5,109,73,9.48,11.1,0.735,1
2621,FALSE,115,TRUE,FALSE,0,1,206.2,113,51,8.82,11,0.015,0
2622,FALSE,84,TRUE,TRUE,2.03,4,207.5,138,73.3,10.05,7.5,0.15,0
2623,FALSE,86,TRUE,TRUE,3.13,4,144.8,105,74.3,10.31,11.6,0.655,1
2624,FALSE,134,TRUE,FALSE,0,2,258.8,85,56,6.48,10.9,0.015,0
2625,TRUE,105,TRUE,FALSE,0,0,226.9,106,55,9.11,11.6,0.605,1
2626,FALSE,88,TRUE,FALSE,0,2,152.9,119,41,8.56,12,0,0
2627,FALSE,90,TRUE,TRUE,3.4,2,156.7,51,81,11.83,12.6,0.01,0
2628,FALSE,86,TRUE,FALSE,0,1,150.8,85,51,14.8,12.5,0.01,0
2629,FALSE,37,TRUE,FALSE,0.3,4,221,126,58,10.23,6.8,0.065,0
2630,TRUE,141,TRUE,TRUE,1.81,1,322.4,92,97.1,14.16,6.7,0.045,0
2631,FALSE,148,TRUE,FALSE,0,2,153.6,148,49,13.11,9.8,0.025,0
2632,FALSE,163,TRUE,TRUE,3.35,2,215.1,91,82.5,6.95,12.4,0.01,0
2633,FALSE,89,TRUE,TRUE,3.19,1,174.4,108,78.9,9.84,11.8,0.02,0
2634,FALSE,63,TRUE,FALSE,0.19,0,180.5,126,52.9,11.5,10.6,0.005,0
2635,FALSE,102,TRUE,FALSE,0,2,123.1,106,37,9.1,12.6,0.06,0
2636,FALSE,76,TRUE,FALSE,0.21,1,165.7,94,53.1,12.87,10,0,0
2637,FALSE,104,TRUE,FALSE,0,2,200.2,92,45,5.94,6,0.005,0
2638,FALSE,109,TRUE,FALSE,0,3,154.8,82,51,14.39,5.9,0.01,0
2639,FALSE,105,TRUE,FALSE,0.28,2,125.4,116,46.8,13.08,11.4,0.015,0
2640,FALSE,63,TRUE,TRUE,3.29,1,184.2,111,90.9,15.63,12.2,0.005,0
2641,FALSE,105,TRUE,TRUE,2.92,3,274.7,99,93.2,9.68,10.8,0.01,0
2642,FALSE,68,FALSE,TRUE,3.05,1,142,140,75.5,12.08,11.3,0.085,0
2643,FALSE,63,FALSE,TRUE,2.7,1,151.5,99,66,7.39,10,0.025,0
2644,FALSE,74,TRUE,FALSE,0,3,124.8,114,33,6.65,10.6,0,0
2645,FALSE,76,TRUE,FALSE,0.35,0,179.2,85,53.5,11.15,12.4,0.01,0
2646,TRUE,91,FALSE,FALSE,0,2,246.4,110,58,9.1,12.1,0.73,1
2647,FALSE,101,TRUE,FALSE,0,5,232.7,114,56,9.32,11.5,0.02,0
2648,TRUE,116,TRUE,FALSE,0,0,288,120,71,12.79,13.4,0.99,1
2649,FALSE,131,TRUE,TRUE,3.43,1,170.8,145,84.3,11.84,12.7,0.175,0
2650,FALSE,84,TRUE,FALSE,0,1,216.1,114,54,9.88,9.8,0.01,0
2651,FALSE,104,TRUE,FALSE,0,2,138.7,100,42,10.77,4.9,0.015,0
2652,FALSE,108,TRUE,FALSE,0.21,3,210.7,112,59.1,11.94,9.2,0.01,0
2653,FALSE,111,TRUE,FALSE,0.33,0,181.8,117,48.3,7.91,9.7,0,0
2654,FALSE,155,TRUE,TRUE,3.35,1,61.6,103,66.5,12.76,12.4,0.035,0
2655,FALSE,66,TRUE,FALSE,0,1,207.7,85,53,9.84,6.8,0,0
2656,FALSE,64,TRUE,FALSE,0.4,1,219.2,73,56,8.35,10,0,0
2657,FALSE,69,TRUE,FALSE,0.3,2,227,122,64,12.94,8.9,0.165,0
2658,FALSE,116,TRUE,FALSE,0,3,245.9,73,63,12.01,8.9,0.305,0
2659,FALSE,101,TRUE,FALSE,0,0,257.3,84,60,9.24,13.5,0.07,0
2660,FALSE,15,TRUE,FALSE,0,2,121.1,130,39,10.8,16.1,0.04,0
2661,TRUE,88,TRUE,FALSE,0.39,4,301.5,136,77.9,12.89,13.4,0.92,1
2662,FALSE,197,TRUE,FALSE,0,0,233.9,96,59,10.95,9.5,0.02,0
2663,TRUE,50,FALSE,FALSE,0.34,2,99.6,108,47.4,15.44,13.7,0.925,1
2664,FALSE,172,TRUE,FALSE,0,2,169.8,123,45,9.16,12.7,0.025,0
2665,TRUE,188,FALSE,TRUE,3.89,1,198.8,115,86.9,8.33,14.4,0.98,1
2666,FALSE,85,FALSE,FALSE,0,3,116.2,86,40,11.49,10.1,0.105,0
2667,TRUE,103,FALSE,FALSE,0,1,255.9,128,56,7.05,12.1,0.155,0
2668,FALSE,136,TRUE,TRUE,2.7,3,187.7,84,78,11.05,10,0.01,0
2669,FALSE,155,TRUE,TRUE,2.32,0,195.9,91,75.2,10.7,8.6,0,0
2670,FALSE,145,TRUE,FALSE,0,2,129.4,97,38,9.27,1.1,0.06,0
2671,FALSE,116,TRUE,TRUE,2.43,2,221,108,75.3,7.55,9,0.005,0
2672,FALSE,152,TRUE,FALSE,0,2,140.5,92,40,9.34,9.5,0,0
2673,TRUE,65,FALSE,FALSE,0.31,0,277.9,123,64.1,7.79,9.2,0.85,1
2674,TRUE,180,TRUE,FALSE,0,3,224.9,105,60,12.5,6.7,0.625,1
2675,FALSE,67,TRUE,FALSE,0,0,109.1,117,38,10.87,12.8,0.01,0
2676,FALSE,60,TRUE,FALSE,0,0,207.8,109,46,6.18,5.7,0.005,0
2677,FALSE,138,TRUE,FALSE,0,0,205.9,96,57,12.86,12.1,0.005,0
2678,TRUE,44,TRUE,FALSE,0.34,4,308.6,139,69.4,7.54,7.3,0.89,1
2679,FALSE,25,TRUE,FALSE,0.33,2,242.6,69,63.3,10.45,14.4,0.4,0
2680,FALSE,145,TRUE,FALSE,0,1,229.6,82,51,6.91,3.3,0.125,0
2681,FALSE,122,TRUE,TRUE,2.08,2,166,62,69.8,11.7,7.7,0.005,0
2682,TRUE,121,TRUE,FALSE,0.21,0,144.8,126,44.1,10.03,13.3,0.01,0
2683,FALSE,55,FALSE,FALSE,0,0,106.1,77,29,6.18,12.9,0.17,0
2684,FALSE,77,TRUE,FALSE,0,1,221.8,84,52,8.3,13.2,0,0
2685,FALSE,12,TRUE,FALSE,0,2,204.6,98,53,10.63,9.8,0.015,0
2686,FALSE,64,TRUE,FALSE,0.31,3,213.5,93,54.1,8.33,14.1,0.01,0
2687,FALSE,92,TRUE,TRUE,2.7,2,152,95,77,13.75,10,0.01,0
2688,TRUE,125,FALSE,TRUE,4.59,1,260.8,81,104.9,8.19,17,0.805,1
2689,FALSE,160,TRUE,FALSE,0,1,166.4,117,56,15.85,10,0.08,0
2690,FALSE,79,TRUE,FALSE,0,0,177.9,83,45,8.37,15.2,0.005,0
2691,FALSE,36,TRUE,FALSE,0,3,235.1,97,57,9.84,7,0.02,0
2692,FALSE,102,TRUE,FALSE,0,2,186.8,92,47,8.69,9.7,0,0
2693,FALSE,138,FALSE,FALSE,0,1,268.4,81,61,8.72,11.6,0.17,0
2694,FALSE,164,TRUE,FALSE,0,3,192.1,95,54,12.49,7.3,0.01,0
2695,TRUE,125,TRUE,FALSE,0,0,240.7,82,64,13.47,10.1,0.875,1
2696,FALSE,72,TRUE,FALSE,0.28,2,179.9,113,46.8,7.49,9.8,0,0
2697,TRUE,74,TRUE,FALSE,0,3,314.1,86,73,11.12,12.3,1,1
2698,FALSE,134,TRUE,TRUE,3.21,0,162,82,88.1,16.24,11.9,0.045,0
2699,FALSE,145,TRUE,FALSE,0,1,175.8,89,54,13.72,12.4,0.005,0
2700,FALSE,136,TRUE,FALSE,0,0,109.4,91,37,10.38,11.6,0.145,0
2701,TRUE,209,TRUE,FALSE,0,3,255.1,124,63,11.53,8.5,0.765,1
2702,FALSE,66,FALSE,FALSE,0.28,3,208.7,84,53.8,8.67,8.3,0.035,0
2703,FALSE,152,TRUE,TRUE,2.13,1,214.6,108,66.3,4.83,7.9,0.015,0
2704,FALSE,162,TRUE,FALSE,0,1,49.2,121,21,7.2,12.1,0.015,0
2705,FALSE,72,TRUE,FALSE,0.2,2,141.3,133,38,6.75,11.2,0,0
2706,FALSE,101,TRUE,FALSE,0.37,4,253.2,89,67.7,11.9,9.7,0.175,0
2707,FALSE,125,TRUE,FALSE,0,0,206,128,52,9.91,13.2,0,0
2708,FALSE,46,TRUE,FALSE,0,2,40.4,105,22,8.62,9,0.125,0
2709,TRUE,132,TRUE,FALSE,0,1,291.2,104,70,11.71,8.9,1,1
2710,FALSE,193,TRUE,TRUE,3.16,0,71.2,58,54.6,6.24,11.7,0.075,0
2711,TRUE,63,TRUE,FALSE,0,0,261.8,69,66,12.25,14.7,0.85,1
2712,FALSE,124,TRUE,FALSE,0,1,191.3,134,55,13.08,10,0.01,0
2713,FALSE,144,TRUE,FALSE,0,0,133.3,101,45,12.78,11.6,0.035,0
2714,FALSE,116,TRUE,TRUE,1.62,2,183.6,138,65.2,10.19,6,0.07,0
2715,FALSE,189,TRUE,TRUE,4.16,1,155.2,116,84.6,9.78,15.4,0.02,0
2716,FALSE,97,TRUE,TRUE,1.65,1,283.1,93,80.5,9.27,6.1,0.095,0
2717,FALSE,137,TRUE,TRUE,3.27,2,186.5,94,79.7,8.9,12.1,0.005,0
2718,FALSE,142,TRUE,TRUE,1.16,0,163.3,104,51.6,6.8,4.3,0.025,0
2719,FALSE,84,TRUE,FALSE,0,1,203.4,125,51,9.15,13.8,0.01,0
2720,FALSE,119,TRUE,TRUE,2.7,1,178.1,110,76,10.64,10,0,0
2721,FALSE,158,TRUE,FALSE,0,1,195.9,103,41,4.46,10.3,0.045,0
2722,FALSE,50,TRUE,FALSE,0.29,1,295.3,127,64.9,6.37,9.6,0.57,1
2723,FALSE,98,TRUE,FALSE,0.39,2,136.1,82,40.9,7.82,10.1,0,0
2724,FALSE,101,TRUE,TRUE,3.51,2,114.1,95,69.1,8.08,13,0.01,0
2725,TRUE,182,TRUE,FALSE,0,2,279.1,124,63,9.03,9.5,0.855,1
2726,FALSE,51,TRUE,FALSE,0,0,169.3,111,41,6.98,12,0,0
2727,FALSE,117,TRUE,FALSE,0.26,2,214.4,94,51.6,6.9,9.9,0.01,0
2728,FALSE,92,FALSE,FALSE,0,0,255.8,125,56,7.14,11.7,0.1,0
2729,FALSE,86,TRUE,FALSE,0.3,2,148.2,71,53,14.26,6.2,0.01,0
2730,FALSE,122,TRUE,FALSE,0,2,119.3,93,40,11.2,8.7,0.03,0
2731,FALSE,156,TRUE,TRUE,4,1,192.3,137,90,10,14.8,0,0
2732,TRUE,127,TRUE,FALSE,0,0,245.2,91,61,10.86,13.9,0.24,0
2733,TRUE,130,FALSE,FALSE,0,5,216.2,106,68,18.19,16.9,0.855,1
2734,FALSE,158,TRUE,FALSE,0,2,172.4,114,52,12.83,0,0.02,0
2735,FALSE,145,FALSE,TRUE,3,1,175.3,107,73,7.67,11.1,0.045,0
2736,TRUE,90,FALSE,TRUE,3.59,0,169,104,80.9,9.44,13.3,0.95,1
2737,FALSE,127,TRUE,TRUE,2.48,3,2.6,113,47.8,12.7,9.2,0.035,0
2738,FALSE,109,TRUE,FALSE,0,1,184.1,143,50,10.59,9.9,0.005,0
2739,FALSE,88,TRUE,FALSE,0.27,1,181.9,90,46.7,7.58,7.5,0.005,0
2740,FALSE,101,TRUE,TRUE,2.92,0,160.1,116,75.2,10.5,10.8,0.005,0
2741,FALSE,171,TRUE,FALSE,0.25,0,189.8,122,50.5,8.69,10.3,0.015,0
2742,FALSE,21,TRUE,FALSE,0,1,223.2,142,57,10.83,12.4,0.04,0
2743,FALSE,145,TRUE,TRUE,2.89,2,216,94,84.9,11.26,10.7,0.02,0
2744,FALSE,90,TRUE,FALSE,0.28,2,198.5,124,59.8,13.33,8,0.06,0
2745,FALSE,33,TRUE,FALSE,0.21,1,159.5,115,46.1,9.77,7.1,0.005,0
2746,TRUE,61,TRUE,TRUE,2.75,2,105,78,61.5,9.03,10.2,0.64,1
2747,FALSE,107,TRUE,FALSE,0.32,3,204.5,108,52.2,8.12,13.4,0.005,0
2748,TRUE,147,TRUE,FALSE,0,0,274,92,67,11.59,6.2,0.955,1
2749,FALSE,117,TRUE,FALSE,0,2,158.7,84,43,9.09,7.7,0,0
2750,FALSE,95,TRUE,FALSE,0,1,229.9,116,57,10.12,14.2,0.02,0
2751,FALSE,186,TRUE,FALSE,0,1,137.8,97,40,9.39,8.7,0.02,0
2752,FALSE,128,TRUE,FALSE,0,0,179.4,94,54,13.52,7.9,0,0
2753,FALSE,55,TRUE,TRUE,2.19,3,139.3,101,60.9,8.92,8.1,0.035,0
2754,FALSE,134,TRUE,FALSE,0,2,7.8,86,16,8.57,12.9,0.015,0
2755,FALSE,96,TRUE,TRUE,3.05,1,183.1,88,74.5,7.37,11.3,0.01,0
2756,FALSE,107,TRUE,FALSE,0.35,0,206.9,79,61.5,13.12,10.7,0.015,0
2757,FALSE,123,TRUE,FALSE,0,2,140,106,37,7.69,12.5,0.015,0
2758,FALSE,35,TRUE,FALSE,0,2,179.2,59,55,14.17,5.8,0.06,0
2759,FALSE,74,TRUE,FALSE,0,0,177.4,136,51,12.02,12,0,0
2760,FALSE,130,TRUE,FALSE,0.23,1,115.6,129,36.3,8.39,12.6,0.115,0
2761,TRUE,137,FALSE,FALSE,0,0,237.3,103,56,8.84,14.2,0.935,1
2762,FALSE,88,TRUE,FALSE,0.31,1,181.5,116,50.1,9.35,10.5,0,0
2763,FALSE,80,TRUE,FALSE,0,3,51.5,90,23,8.2,9.5,0.005,0
2764,FALSE,116,TRUE,TRUE,2.21,3,155.7,104,65.1,9.27,8.2,0,0
2765,FALSE,123,TRUE,TRUE,4.02,2,245,88,105.2,13.25,14.9,0.04,0
2766,FALSE,120,TRUE,FALSE,0,1,131.7,99,37,8.16,10.7,0.015,0
2767,FALSE,146,FALSE,FALSE,0,1,111.1,126,46,15.67,10.5,0.11,0
2768,FALSE,106,TRUE,TRUE,2.21,3,88.5,100,65.1,16.24,8.2,0.245,0
2769,FALSE,121,TRUE,TRUE,3.24,1,116,85,65.4,7.51,12,0.005,0
2770,FALSE,137,TRUE,FALSE,0.23,1,155.5,81,40.3,6.66,9.1,0.005,0
2771,FALSE,84,TRUE,TRUE,1.54,2,106.5,65,53.4,11.29,5.7,0.015,0
2772,FALSE,67,TRUE,TRUE,3.56,1,175.2,68,82.6,9.96,13.2,0.01,0
2773,TRUE,161,TRUE,FALSE,0,4,154.7,84,42,8.89,5.9,0.865,1
2774,TRUE,134,TRUE,TRUE,1.65,2,247.2,105,78.5,11.28,6.1,0.625,1
2775,TRUE,62,FALSE,TRUE,3.56,0,218.4,93,93.6,11.84,13.2,0.85,1
2776,FALSE,120,TRUE,TRUE,2.43,1,227.5,81,83.3,11.75,9,0.015,0
2777,FALSE,130,TRUE,TRUE,2,0,185,117,73,12.48,7.4,0.01,0
2778,FALSE,20,TRUE,FALSE,0,2,186.8,89,54,12.67,12.3,0.02,0
2779,FALSE,68,TRUE,FALSE,0,1,158.8,119,45,10.59,10.3,0.01,0
2780,FALSE,112,TRUE,FALSE,0,0,208.7,150,54,10.64,8.5,0.035,0
2781,FALSE,77,TRUE,FALSE,0,3,185.9,95,50,10.6,11.3,0,0
2782,FALSE,109,TRUE,FALSE,0,2,222.5,74,53,8.49,9,0.02,0
2783,FALSE,108,TRUE,FALSE,0,3,201.1,101,49,8.54,11.6,0.005,0
2784,FALSE,79,TRUE,TRUE,2.46,1,167.9,114,74.6,12.19,9.1,0.005,0
2785,TRUE,119,TRUE,FALSE,0.21,3,239.1,88,64.1,12.18,10.9,0.84,1
2786,TRUE,38,TRUE,FALSE,0.42,5,175.7,109,52.2,10.59,9.2,0.67,1
2787,TRUE,109,TRUE,TRUE,2.43,6,111.2,90,66.3,13.18,9,0.925,1
2788,FALSE,78,TRUE,FALSE,0,1,87.7,74,34,10.74,10.8,0.005,0
2789,FALSE,134,TRUE,FALSE,0,0,244.1,99,63,12.35,7.2,0.19,0
2790,FALSE,47,TRUE,TRUE,2.08,2,165,89,59.8,6.37,7.7,0.05,0
2791,FALSE,59,TRUE,TRUE,2.46,0,127.4,110,55.6,5.17,9.1,0.015,0
2792,FALSE,151,TRUE,FALSE,0,0,194.8,106,58,14.64,5.5,0.045,0
2793,FALSE,129,TRUE,FALSE,0,1,54.7,131,32,12.81,11.1,0.01,0
2794,FALSE,107,TRUE,TRUE,3.89,2,283.4,104,106.9,11.21,14.4,0.055,0
2795,TRUE,137,FALSE,FALSE,0.21,0,258,112,67.1,12.33,10.9,0.55,1
2796,FALSE,76,TRUE,FALSE,0.38,1,90.5,142,37.8,10.59,9.3,0.005,0
2797,FALSE,24,TRUE,FALSE,0,0,235.6,132,50,5.8,16.2,0.08,0
2798,FALSE,169,TRUE,FALSE,0,2,142.5,82,44,11.57,10,0.01,0
2799,FALSE,30,TRUE,FALSE,0,1,54,68,25,8.97,10.2,0.095,0
2800,FALSE,70,TRUE,FALSE,0,3,214.8,87,48,6.55,9.4,0,0
2801,TRUE,52,FALSE,FALSE,0,0,251.4,118,60,9.83,11,0.79,1
2802,FALSE,3,TRUE,FALSE,0,4,139,99,45,12.54,6.1,0.22,0
2803,FALSE,38,TRUE,FALSE,0,2,117.3,114,38,10.44,14.4,0.03,0
2804,FALSE,104,TRUE,FALSE,0,3,264,108,57,6.61,10.6,0.02,0
2805,FALSE,27,TRUE,FALSE,0,1,82.6,105,32,10.2,9.1,0.035,0
2806,FALSE,166,FALSE,TRUE,3.08,1,175.8,126,82.8,12.68,11.4,0.075,0
2807,FALSE,13,TRUE,FALSE,0,2,220.4,100,56,10.56,13.6,0.02,0
2808,FALSE,52,TRUE,FALSE,0,2,217,104,50,7.62,11.8,0,0
2809,FALSE,114,TRUE,TRUE,3.13,1,129,77,78.3,14.5,11.6,0.01,0
2810,FALSE,156,TRUE,FALSE,0.42,1,150.5,106,43.2,7.65,3.5,0,0
2811,FALSE,90,TRUE,TRUE,3,0,193.3,66,86,13.17,11.1,0,0
2812,FALSE,62,TRUE,FALSE,0,2,189.5,122,42,5.19,10.8,0,0
